Tag Code,Event Type Name,Event File Name,Event Year YYYY,Event Date MMDDYYYY,InitDate,Init_year,init_day,event_year,event_day,deltaDays,Event Site Code Value,DetectionOrder,Event Capture Method Name,Event Capture Method Code,Event Species Code,Event Species Name,Event Length mm,mark.length,Event Weight g,Event Site RKM Value,Event Site RKM Total,Event Comment Value,Antenna ID,CTH Count
3DD.003DE81056,Observation,CHU-2024-046-P-003.json,2024,2/15/2024,10/26/2023,2024,299,2024,46,,CHU,,NA,NA,,Unknown,,,,,,NA,96,1
3DD.003DE81057,Mark,NBD-2023-274-001.xml,2023,10/24/2023,10/24/2023,2023,297,2023,297,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,81,81,,754.077,831,,NA,1
3DD.003DE81057,Observation,CHL-2023-297-P-006.json,2023,10/25/2023,10/24/2023,2023,297,2023,298,1,CHL,,NA,NA,,Unknown,,81,,754.077.001,832,NA,81,1
3DD.003DE81057,Observation,CHL-2023-297-P-006.json,2023,10/25/2023,10/24/2023,2023,297,2023,298,0,CHL,,NA,NA,,Unknown,,81,,754.077.001,832,NA,84,1
3DD.003DE81057,Observation,LWB-2024-080-P-002.json,2024,3/20/2024,10/24/2023,2024,297,2024,80,,LWB,,NA,NA,,Unknown,,,,,,NA,1,1
3DD.003DE81058,Mark,NBD-2023-274-001.xml,2023,10/24/2023,10/24/2023,2023,297,2023,297,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,80,80,,754.077,831,,NA,1
3DD.003DE81059,Mark,NBD-2023-274-001.xml,2023,10/26/2023,10/26/2023,2023,299,2023,299,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,79,79,5.6,754.077,831,,NA,1
3DD.003DE8105A,Mark,NBD-2023-274-001.xml,2023,10/24/2023,10/24/2023,2023,297,2023,297,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,77,77,,754.077,831,,NA,1
3DD.003DE8105A,Observation,CHL-2023-297-P-006.json,2023,10/25/2023,10/24/2023,2023,297,2023,298,1,CHL,,NA,NA,,Unknown,,77,,754.077.001,832,NA,81,1
3DD.003DE8105A,Observation,CHL-2023-297-P-006.json,2023,10/25/2023,10/24/2023,2023,297,2023,298,0,CHL,,NA,NA,,Unknown,,77,,754.077.001,832,NA,84,1
3DD.003DE8105A,Recapture,CSS-2023-298-112.xml,2023,10/25/2023,10/24/2023,2023,297,2023,298,0,CHIWAT,,Screw Trap,SCREWT,1,Chinook,77,77,5.2,754.077.002,833,P,NA,1
3DD.003DE8105B,Mark,NBD-2023-274-001.xml,2023,10/24/2023,10/24/2023,2023,297,2023,297,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,86,86,,754.077,831,,NA,1
3DD.003DE8105C,Mark,NBD-2023-274-001.xml,2023,10/26/2023,10/26/2023,2023,299,2023,299,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,92,92,8.9,754.077,831,,NA,1
3DD.003DE8105C,Observation,CHL-2023-300-P-002.json,2023,10/27/2023,10/26/2023,2023,299,2023,300,1,CHL,,NA,NA,,Unknown,,92,,754.077.001,832,NA,81,1
3DD.003DE8105D,Mark,NBD-2023-274-001.xml,2023,10/26/2023,10/26/2023,2023,299,2023,299,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,77,77,4.7,754.077,831,,NA,1
3DD.003DE8105D,Observation,CHL-2023-302-P-004.json,2023,10/29/2023,10/26/2023,2023,299,2023,302,3,CHL,,NA,NA,,Unknown,,77,,754.077.001,832,NA,82,1
3DD.003DE8105D,Observation,CHL-2023-302-P-004.json,2023,10/29/2023,10/26/2023,2023,299,2023,302,0,CHL,,NA,NA,,Unknown,,77,,754.077.001,832,NA,84,1
3DD.003DE8105E,Mark,NBD-2023-274-001.xml,2023,10/26/2023,10/26/2023,2023,299,2023,299,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,81,81,5.7,754.077,831,,NA,1
3DD.003DE8105E,Observation,CHL-2023-306-P-006.json,2023,11/2/2023,10/26/2023,2023,299,2023,306,7,CHL,,NA,NA,,Unknown,,81,,754.077.001,832,NA,83,1
3DD.003DE8105E,Observation,CHL-2023-306-P-006.json,2023,11/2/2023,10/26/2023,2023,299,2023,306,0,CHL,,NA,NA,,Unknown,,81,,754.077.001,832,NA,86,1
3DD.003DE8105F,Mark,NBD-2023-274-001.xml,2023,10/24/2023,10/24/2023,2023,297,2023,297,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,70,70,,754.077,831,,NA,1
3DD.003DE8105F,Observation,CHL-2023-301-P-005.json,2023,10/28/2023,10/24/2023,2023,297,2023,301,4,CHL,,NA,NA,,Unknown,,70,,754.077.001,832,NA,84,1
3DD.003DE8105F,Recapture,CSS-2023-302-112.xml,2023,10/29/2023,10/24/2023,2023,297,2023,302,1,CHIWAT,,Screw Trap,SCREWT,1,Chinook,70,70,3.6,754.077.002,833,P,NA,1
3DD.003DE81060,Mark,NBD-2023-274-001.xml,2023,10/26/2023,10/26/2023,2023,299,2023,299,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,83,83,5.8,754.077,831,,NA,1
3DD.003DE81061,Mark,NBD-2023-274-001.xml,2023,10/24/2023,10/24/2023,2023,297,2023,297,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,72,72,,754.077,831,,NA,1
3DD.003DE81061,Observation,CHL-2023-305-P-005.json,2023,11/1/2023,10/24/2023,2023,297,2023,305,8,CHL,,NA,NA,,Unknown,,72,,754.077.001,832,NA,84,1
3DD.003DE81062,Mark,NBD-2023-274-001.xml,2023,10/24/2023,10/24/2023,2023,297,2023,297,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,81,81,,754.077,831,,NA,1
3DD.003DE81062,Observation,CHL-2023-306-P-004.json,2023,11/2/2023,10/24/2023,2023,297,2023,306,9,CHL,,NA,NA,,Unknown,,81,,754.077.001,832,NA,81,1
3DD.003DE81062,Observation,CHL-2023-306-P-004.json,2023,11/2/2023,10/24/2023,2023,297,2023,306,0,CHL,,NA,NA,,Unknown,,81,,754.077.001,832,NA,84,1
3DD.003DE81063,Mark,NBD-2023-274-001.xml,2023,10/26/2023,10/26/2023,2023,299,2023,299,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,75,75,4.9,754.077,831,,NA,1
3DD.003DE81064,Mark,NBD-2023-274-001.xml,2023,10/24/2023,10/24/2023,2023,297,2023,297,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,83,83,,754.077,831,,NA,1
3DD.003DE81064,Observation,CHL-2023-304-P-004.json,2023,10/31/2023,10/24/2023,2023,297,2023,304,7,CHL,,NA,NA,,Unknown,,83,,754.077.001,832,NA,82,1
3DD.003DE81064,Observation,CHL-2023-304-P-004.json,2023,10/31/2023,10/24/2023,2023,297,2023,304,0,CHL,,NA,NA,,Unknown,,83,,754.077.001,832,NA,85,1
3DD.003DE81065,Mark,NBD-2023-274-001.xml,2023,10/26/2023,10/26/2023,2023,299,2023,299,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,78,78,4.9,754.077,831,,NA,1
3DD.003DE81065,Observation,CHL-2023-304-P-005.json,2023,10/31/2023,10/26/2023,2023,299,2023,304,5,CHL,,NA,NA,,Unknown,,78,,754.077.001,832,NA,83,1
3DD.003DE81065,Observation,CHL-2023-304-P-005.json,2023,10/31/2023,10/26/2023,2023,299,2023,304,0,CHL,,NA,NA,,Unknown,,78,,754.077.001,832,NA,85,1
3DD.003DE81066,Mark,NBD-2023-274-001.xml,2023,10/26/2023,10/26/2023,2023,299,2023,299,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,88,88,8,754.077,831,,NA,1
3DD.003DE81067,Mark,NBD-2023-274-001.xml,2023,10/26/2023,10/26/2023,2023,299,2023,299,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,85,85,6.7,754.077,831,,NA,1
3DD.003DE81067,Observation,CHL-2023-302-P-004.json,2023,10/29/2023,10/26/2023,2023,299,2023,302,3,CHL,,NA,NA,,Unknown,,85,,754.077.001,832,NA,82,1
3DD.003DE81067,Observation,CHL-2023-302-P-004.json,2023,10/29/2023,10/26/2023,2023,299,2023,302,0,CHL,,NA,NA,,Unknown,,85,,754.077.001,832,NA,85,1
3DD.003DE81068,Mark,NBD-2023-274-001.xml,2023,10/26/2023,10/26/2023,2023,299,2023,299,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,77,77,4.9,754.077,831,,NA,1
3DD.003DE81068,Observation,CHL-2023-306-P-006.json,2023,11/2/2023,10/26/2023,2023,299,2023,306,7,CHL,,NA,NA,,Unknown,,77,,754.077.001,832,NA,85,1
3DD.003DE81069,Mark,NBD-2023-274-001.xml,2023,10/24/2023,10/24/2023,2023,297,2023,297,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,87,87,,754.077,831,,NA,1
3DD.003DE8106A,Mark,NBD-2023-274-001.xml,2023,10/26/2023,10/26/2023,2023,299,2023,299,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,78,78,5.2,754.077,831,,NA,1
3DD.003DE8106A,Observation,CHL-2023-306-P-006.json,2023,11/2/2023,10/26/2023,2023,299,2023,306,7,CHL,,NA,NA,,Unknown,,78,,754.077.001,832,NA,81,1
3DD.003DE8106B,Mark,NBD-2023-274-001.xml,2023,10/26/2023,10/26/2023,2023,299,2023,299,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,80,80,5.7,754.077,831,,NA,1
3DD.003DE8106B,Observation,CHL-2023-306-P-006.json,2023,11/2/2023,10/26/2023,2023,299,2023,306,7,CHL,,NA,NA,,Unknown,,80,,754.077.001,832,NA,82,1
3DD.003DE8106C,Mark,NBD-2023-274-001.xml,2023,10/26/2023,10/26/2023,2023,299,2023,299,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,90,90,8.6,754.077,831,,NA,1
3DD.003DE8106C,Observation,CHL-2023-304-P-001.json,2023,10/31/2023,10/26/2023,2023,299,2023,304,5,CHL,,NA,NA,,Unknown,,90,,754.077.001,832,NA,83,1
3DD.003DE8106C,Observation,CHL-2023-304-P-001.json,2023,10/31/2023,10/26/2023,2023,299,2023,304,0,CHL,,NA,NA,,Unknown,,90,,754.077.001,832,NA,85,1
3DD.003DE8106C,Observation,CHL-2023-304-P-001.json,2023,10/31/2023,10/26/2023,2023,299,2023,304,0,CHL,,NA,NA,,Unknown,,90,,754.077.001,832,NA,86,1
3DD.003DE8106D,Mark,NBD-2023-274-001.xml,2023,10/24/2023,10/24/2023,2023,297,2023,297,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,86,86,,754.077,831,,NA,1
3DD.003DE8106D,Observation,CHL-2023-301-P-006.json,2023,10/28/2023,10/24/2023,2023,297,2023,301,4,CHL,,NA,NA,,Unknown,,86,,754.077.001,832,NA,84,1
3DD.003DE8106E,Mark,NBD-2023-274-001.xml,2023,10/26/2023,10/26/2023,2023,299,2023,299,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,79,79,6,754.077,831,,NA,1
3DD.003DE8106E,Observation,CHL-2023-303-P-004.json,2023,10/30/2023,10/26/2023,2023,299,2023,303,4,CHL,,NA,NA,,Unknown,,79,,754.077.001,832,NA,81,1
3DD.003DE8106E,Observation,LWB-2023-313-P-001.json,2023,11/10/2023,10/26/2023,2023,299,2023,314,11,LWB,,NA,NA,,Unknown,,79,,754.001,755,NA,5,1
3DD.003DE8106F,Mark,NBD-2023-274-001.xml,2023,10/26/2023,10/26/2023,2023,299,2023,299,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,79,79,5.6,754.077,831,,NA,1
3DD.003DE81070,Mark,NBD-2023-274-001.xml,2023,10/26/2023,10/26/2023,2023,299,2023,299,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,76,76,4.8,754.077,831,,NA,1
3DD.003DE81071,Mark,NBD-2023-274-001.xml,2023,10/24/2023,10/24/2023,2023,297,2023,297,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,68,68,,754.077,831,,NA,1
3DD.003DE81071,Observation,CHL-2023-301-P-005.json,2023,10/28/2023,10/24/2023,2023,297,2023,301,4,CHL,,NA,NA,,Unknown,,68,,754.077.001,832,NA,81,1
3DD.003DE81071,Observation,CHL-2023-301-P-005.json,2023,10/28/2023,10/24/2023,2023,297,2023,301,0,CHL,,NA,NA,,Unknown,,68,,754.077.001,832,NA,84,1
3DD.003DE81071,Observation,TWX-2024-135-P-002.json,2024,5/19/2024,10/24/2023,2024,297,2024,140,,TWX,,NA,NA,,Unknown,,,,,,NA,C1,1
3DD.003DE81071,Observation,TWX-2024-135-P-002.json,2024,5/19/2024,10/24/2023,2024,297,2024,140,,TWX,,NA,NA,,Unknown,,,,,,NA,C5,1
3DD.003DE81071,Observation,TWX-2024-135-P-002.json,2024,5/19/2024,10/24/2023,2024,297,2024,140,,TWX,,NA,NA,,Unknown,,,,,,NA,C6,1
3DD.003DE81072,Mark,NBD-2023-274-001.xml,2023,10/24/2023,10/24/2023,2023,297,2023,297,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,93,93,,754.077,831,,NA,1
3DD.003DE81072,Observation,CHL-2023-303-P-004.json,2023,10/30/2023,10/24/2023,2023,297,2023,303,6,CHL,,NA,NA,,Unknown,,93,,754.077.001,832,NA,82,1
3DD.003DE81073,Mark,NBD-2023-274-001.xml,2023,10/26/2023,10/26/2023,2023,299,2023,299,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,83,83,6,754.077,831,,NA,1
3DD.003DE81074,Mark,NBD-2023-274-001.xml,2023,10/24/2023,10/24/2023,2023,297,2023,297,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,80,80,,754.077,831,,NA,1
3DD.003DE81075,Mark,NBD-2023-274-001.xml,2023,10/26/2023,10/26/2023,2023,299,2023,299,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,78,78,5.1,754.077,831,,NA,1
3DD.003DE81076,Mark,NBD-2023-274-001.xml,2023,10/26/2023,10/26/2023,2023,299,2023,299,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,75,75,4.7,754.077,831,,NA,1
3DD.003DE81077,Mark,NBD-2023-274-001.xml,2023,10/26/2023,10/26/2023,2023,299,2023,299,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,76,76,4.5,754.077,831,,NA,1
3DD.003DE81078,Mark,NBD-2023-274-001.xml,2023,10/26/2023,10/26/2023,2023,299,2023,299,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,78,78,5.5,754.077,831,,NA,1
3DD.003DE81078,Observation,CHL-2023-306-P-002.json,2023,11/2/2023,10/26/2023,2023,299,2023,306,7,CHL,,NA,NA,,Unknown,,78,,754.077.001,832,NA,85,1
3DD.003DE81078,Observation,JDJ-2024-148-P-015.json,2024,5/27/2024,10/26/2023,2024,299,2024,148,,JDJ,,NA,NA,,Unknown,,,,,,NA,1,1
3DD.003DE81078,Observation,JDJ-2024-148-P-015.json,2024,5/27/2024,10/26/2023,2024,299,2024,148,,JDJ,,NA,NA,,Unknown,,,,,,NA,2,1
3DD.003DE81078,Observation,JDJ-2024-148-P-015.json,2024,5/27/2024,10/26/2023,2024,299,2024,148,,JDJ,,NA,NA,,Unknown,,,,,,NA,3,2
3DD.003DE81078,Observation,JDJ-2024-148-P-015.json,2024,5/27/2024,10/26/2023,2024,299,2024,148,,JDJ,,NA,NA,,Unknown,,,,,,NA,4,2
3DD.003DE81079,Mark,NBD-2023-274-001.xml,2023,10/24/2023,10/24/2023,2023,297,2023,297,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,77,77,,754.077,831,,NA,1
3DD.003DE81079,Observation,CHL-2023-309-P-005.json,2023,11/5/2023,10/24/2023,2023,297,2023,309,12,CHL,,NA,NA,,Unknown,,77,,754.077.001,832,NA,82,1
3DD.003DE8107A,Mark,NBD-2023-274-001.xml,2023,10/26/2023,10/26/2023,2023,299,2023,299,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,78,78,5.5,754.077,831,,NA,1
3DD.003DE8107A,Observation,CHL-2023-301-P-002.json,2023,10/28/2023,10/26/2023,2023,299,2023,301,2,CHL,,NA,NA,,Unknown,,78,,754.077.001,832,NA,82,1
3DD.003DE8107A,Observation,CHL-2023-301-P-002.json,2023,10/28/2023,10/26/2023,2023,299,2023,301,0,CHL,,NA,NA,,Unknown,,78,,754.077.001,832,NA,84,1
3DD.003DE8107B,Mark,NBD-2023-274-001.xml,2023,10/26/2023,10/26/2023,2023,299,2023,299,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,82,82,6.4,754.077,831,,NA,1
3DD.003DE8107B,Observation,CHL-2023-304-P-006.json,2023,10/31/2023,10/26/2023,2023,299,2023,304,5,CHL,,NA,NA,,Unknown,,82,,754.077.001,832,NA,86,1
3DD.003DE8107B,Recapture,CSS-2023-305-112.xml,2023,11/1/2023,10/26/2023,2023,299,2023,305,-140,CHIWAT,,Screw Trap,SCREWT,1,Chinook,82,82,5.8,754.077.002,833,P,NA,1
3DD.003DE8107B,Observation,LWB-2024-079-P-001.json,2024,3/20/2024,10/26/2023,2024,299,2024,80,,LWB,,NA,NA,,Unknown,,,,,,NA,2,1
3DD.003DE8107B,Observation,TWX-2024-147-P-001.json,2024,5/23/2024,10/26/2023,2024,299,2024,144,,TWX,,NA,NA,,Unknown,,,,,,NA,C1,1
3DD.003DE8107B,Observation,TWX-2024-147-P-001.json,2024,5/23/2024,10/26/2023,2024,299,2024,144,,TWX,,NA,NA,,Unknown,,,,,,NA,C4,1
3DD.003DE8107B,Observation,TWX-2024-147-P-001.json,2024,5/23/2024,10/26/2023,2024,299,2024,144,,TWX,,NA,NA,,Unknown,,,,,,NA,C5,1
3DD.003DE8107B,Observation,TWX-2024-147-P-001.json,2024,5/23/2024,10/26/2023,2024,299,2024,144,,TWX,,NA,NA,,Unknown,,,,,,NA,C6,3
3DD.003DE8107C,Mark,NBD-2023-274-001.xml,2023,10/26/2023,10/26/2023,2023,299,2023,299,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,79,79,5.6,754.077,831,,NA,1
3DD.003DE8107D,Mark,NBD-2023-274-001.xml,2023,10/26/2023,10/26/2023,2023,299,2023,299,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,75,75,5.7,754.077,831,,NA,1
3DD.003DE8107D,Observation,CHL-2023-339-P-004.json,2023,12/5/2023,10/26/2023,2023,299,2023,339,40,CHL,,NA,NA,,Unknown,,75,,754.077.001,832,NA,81,1
3DD.003DE8107E,Mark,NBD-2023-274-001.xml,2023,10/24/2023,10/24/2023,2023,297,2023,297,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,78,78,,754.077,831,,NA,1
3DD.003DE8107E,Observation,CHL-2023-302-P-004.json,2023,10/29/2023,10/24/2023,2023,297,2023,302,5,CHL,,NA,NA,,Unknown,,78,,754.077.001,832,NA,81,1
3DD.003DE8107F,Mark,NBD-2023-274-001.xml,2023,10/24/2023,10/24/2023,2023,297,2023,297,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,87,87,,754.077,831,,NA,1
3DD.003DE8107F,Observation,CHL-2023-297-P-006.json,2023,10/25/2023,10/24/2023,2023,297,2023,298,1,CHL,,NA,NA,,Unknown,,87,,754.077.001,832,NA,86,1
3DD.003DE81080,Mark,NBD-2023-274-001.xml,2023,10/24/2023,10/24/2023,2023,297,2023,297,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,76,76,,754.077,831,,NA,1
3DD.003DE81080,Observation,CHL-2023-298-P-001.json,2023,10/25/2023,10/24/2023,2023,297,2023,298,1,CHL,,NA,NA,,Unknown,,76,,754.077.001,832,NA,81,1
3DD.003DE81080,Observation,CHL-2023-298-P-001.json,2023,10/25/2023,10/24/2023,2023,297,2023,298,0,CHL,,NA,NA,,Unknown,,76,,754.077.001,832,NA,84,1
3DD.003DE81081,Mark,NBD-2023-274-001.xml,2023,10/26/2023,10/26/2023,2023,299,2023,299,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,74,74,4.5,754.077,831,,NA,1
3DD.003DE81081,Observation,CHL-2023-306-P-005.json,2023,11/2/2023,10/26/2023,2023,299,2023,306,7,CHL,,NA,NA,,Unknown,,74,,754.077.001,832,NA,82,1
3DD.003DE81081,Observation,CHL-2023-306-P-005.json,2023,11/2/2023,10/26/2023,2023,299,2023,306,0,CHL,,NA,NA,,Unknown,,74,,754.077.001,832,NA,85,1
3DD.003DE81082,Mark,NBD-2023-274-001.xml,2023,10/24/2023,10/24/2023,2023,297,2023,297,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,73,73,,754.077,831,,NA,1
3DD.003DE81082,Observation,CHL-2023-306-P-006.json,2023,11/2/2023,10/24/2023,2023,297,2023,306,9,CHL,,NA,NA,,Unknown,,73,,754.077.001,832,NA,86,1
3DD.003DE81083,Mark,NBD-2023-274-001.xml,2023,10/24/2023,10/24/2023,2023,297,2023,297,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,70,70,,754.077,831,,NA,1
3DD.003DE81083,Observation,CHL-2023-301-P-007.json,2023,10/28/2023,10/24/2023,2023,297,2023,301,4,CHL,,NA,NA,,Unknown,,70,,754.077.001,832,NA,81,1
3DD.003DE81083,Observation,CHL-2023-301-P-007.json,2023,10/28/2023,10/24/2023,2023,297,2023,301,0,CHL,,NA,NA,,Unknown,,70,,754.077.001,832,NA,84,1
3DD.003DE81084,Mark,NBD-2023-274-001.xml,2023,10/26/2023,10/26/2023,2023,299,2023,299,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,83,83,5.7,754.077,831,,NA,1
3DD.003DE81084,Observation,CHL-2023-303-P-005.json,2023,10/30/2023,10/26/2023,2023,299,2023,303,4,CHL,,NA,NA,,Unknown,,83,,754.077.001,832,NA,84,1
3DD.003DE81085,Mark,NBD-2023-274-001.xml,2023,10/26/2023,10/26/2023,2023,299,2023,299,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,67,67,3.7,754.077,831,,NA,1
3DD.003DE81085,Observation,LWB-2024-107-P-001.json,2024,4/17/2024,10/26/2023,2024,299,2024,108,,LWB,,NA,NA,,Unknown,,,,,,NA,5,1
3DD.003DE81086,Mark,NBD-2023-274-001.xml,2023,10/24/2023,10/24/2023,2023,297,2023,297,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,86,86,,754.077,831,,NA,1
3DD.003DE81087,Mark,NBD-2023-274-001.xml,2023,10/26/2023,10/26/2023,2023,299,2023,299,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,95,95,8.8,754.077,831,,NA,1
3DD.003DE81087,Observation,CHL-2023-301-P-006.json,2023,10/28/2023,10/26/2023,2023,299,2023,301,2,CHL,,NA,NA,,Unknown,,95,,754.077.001,832,NA,81,1
3DD.003DE81087,Observation,CHL-2023-301-P-006.json,2023,10/28/2023,10/26/2023,2023,299,2023,301,0,CHL,,NA,NA,,Unknown,,95,,754.077.001,832,NA,84,1
3DD.003DE81088,Mark,NBD-2023-274-001.xml,2023,10/27/2023,10/27/2023,2023,300,2023,300,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,89,89,7.5,754.077,831,,NA,1
3DD.003DE81088,Recapture,CSS-2024-121-112.xml,2024,4/30/2024,10/27/2023,2024,300,2024,121,,CHIWAT,,Screw Trap,SCREWT,1,Chinook,103,10.8,,754.077.002,833,T,NA,1
3DD.003DE81089,Mark,NBD-2023-274-001.xml,2023,10/26/2023,10/26/2023,2023,299,2023,299,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,81,81,5.6,754.077,831,,NA,1
3DD.003DE81089,Observation,CHL-2023-306-P-006.json,2023,11/2/2023,10/26/2023,2023,299,2023,306,7,CHL,,NA,NA,,Unknown,,81,,754.077.001,832,NA,82,1
3DD.003DE81089,Observation,CHL-2023-306-P-006.json,2023,11/2/2023,10/26/2023,2023,299,2023,306,0,CHL,,NA,NA,,Unknown,,81,,754.077.001,832,NA,85,1
3DD.003DE8108A,Mark,NBD-2023-274-001.xml,2023,10/24/2023,10/24/2023,2023,297,2023,297,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,71,71,,754.077,831,,NA,1
3DD.003DE8108B,Mark,NBD-2023-274-001.xml,2023,10/26/2023,10/26/2023,2023,299,2023,299,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,71,71,3.7,754.077,831,,NA,1
3DD.003DE8108B,Observation,CHL-2023-306-P-006.json,2023,11/2/2023,10/26/2023,2023,299,2023,306,7,CHL,,NA,NA,,Unknown,,71,,754.077.001,832,NA,81,1
3DD.003DE8108B,Recapture,CSS-2023-307-112.xml,2023,11/3/2023,10/26/2023,2023,299,2023,307,1,CHIWAT,,Screw Trap,SCREWT,1,Chinook,72,71,,754.077.002,833,P,NA,1
3DD.003DE8108C,Mark,NBD-2023-274-001.xml,2023,10/24/2023,10/24/2023,2023,297,2023,297,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,70,70,,754.077,831,,NA,1
3DD.003DE8108C,Observation,CHL-2023-306-P-005.json,2023,11/2/2023,10/24/2023,2023,297,2023,306,9,CHL,,NA,NA,,Unknown,,70,,754.077.001,832,NA,84,1
3DD.003DE8108D,Mark,NBD-2023-274-001.xml,2023,10/26/2023,10/26/2023,2023,299,2023,299,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,76,76,4.8,754.077,831,,NA,1
3DD.003DE8108D,Observation,CHL-2023-339-P-004.json,2023,12/5/2023,10/26/2023,2023,299,2023,339,40,CHL,,NA,NA,,Unknown,,76,,754.077.001,832,NA,84,1
3DD.003DE8108E,Mark,NBD-2023-274-001.xml,2023,10/26/2023,10/26/2023,2023,299,2023,299,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,86,86,7,754.077,831,,NA,1
3DD.003DE8108E,Observation,CHL-2023-306-P-006.json,2023,11/2/2023,10/26/2023,2023,299,2023,306,7,CHL,,NA,NA,,Unknown,,86,,754.077.001,832,NA,81,1
3DD.003DE8108F,Mark,NBD-2023-274-001.xml,2023,10/26/2023,10/26/2023,2023,299,2023,299,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,75,75,5,754.077,831,,NA,1
3DD.003DE8108F,Observation,CHL-2023-327-P-005.json,2023,11/23/2023,10/26/2023,2023,299,2023,327,28,CHL,,NA,NA,,Unknown,,75,,754.077.001,832,NA,82,1
3DD.003DE8108F,Observation,CHL-2023-327-P-005.json,2023,11/23/2023,10/26/2023,2023,299,2023,327,0,CHL,,NA,NA,,Unknown,,75,,754.077.001,832,NA,84,1
3DD.003DE81090,Mark,NBD-2023-274-001.xml,2023,10/26/2023,10/26/2023,2023,299,2023,299,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,83,83,6.3,754.077,831,,NA,1
3DD.003DE81090,Observation,CHL-2023-301-P-007.json,2023,10/29/2023,10/26/2023,2023,299,2023,302,3,CHL,,NA,NA,,Unknown,,83,,754.077.001,832,NA,82,1
3DD.003DE81090,Observation,CHL-2023-301-P-007.json,2023,10/29/2023,10/26/2023,2023,299,2023,302,0,CHL,,NA,NA,,Unknown,,83,,754.077.001,832,NA,85,1
3DD.003DE81091,Mark,NBD-2023-274-001.xml,2023,10/27/2023,10/27/2023,2023,300,2023,300,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,79,79,5.8,754.077,831,,NA,1
3DD.003DE81092,Mark,NBD-2023-274-001.xml,2023,10/24/2023,10/24/2023,2023,297,2023,297,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,79,79,,754.077,831,,NA,1
